Date;Item;SKU_Category;Concatenate_ID;Sales_Percent;Sales_Amount;Cost;Gross_Profit;Commission_Cost;Retail_Net_Earnings;Profit_Ratio;Net_Earnings;Cost_to_Profit_Ratio;Cost_Ratio;Profit_Contribution_Ratio;Company;Category;Agent
08/09/2022;LycaMobile  2 Month  3GB;WIRLSVS;SA-202280531-WIRLSVS;0.0008;50;43;7;3;4;0.1352;4;6.3964;0.8648;0.0002;LycaMobile;Wireless Service;STKEVON
08/09/2022;car charger converter head;WIRLSVS;SA-202280532-WIRLSVS;0.0004;25;13;12;5;7;0.48;7;1.0833;0.52;0.0003;InCell ;Wireless Service;STKEVON
08/09/2022;Transparent Phone Case;TXTA;SA-202280533-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKEVON
08/09/2022; 13 pro max protective glass;TXTA;SA-202280534-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKEVON
08/09/2022;UltraMobile 2GB 3 month;WIRLSVS;SA-202280535-WIRLSVS;0.0009;56;51;5;2;3;0.0893;3;10.2;0.9107;0.0001;UltraMobile;Wireless Service;STKEVON
08/09/2022;Phone Case iphone ;TXTA;SA-202280536-TXTA;0.0002;15;4;11;4;7;0.7333;7;0.3636;0.2667;0.0003;Castify;Tech Accessories;STKEVON
08/09/2022;Protective Glass;TXTA;SA-202280537-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKEVON
08/09/2022;Phone Case iphone ;TXTA;SA-202280538-TXTA;0.0002;10;4;6;2;4;0.6;4;0.6667;0.4;0.0002;Castify;Tech Accessories;STKEVON
08/09/2022;Protective Glass;TXTA;SA-202280539-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Temu;Tech Accessories;STKEVON
08/09/2022;Charging Service ;TXTA;SA-202280540-TXTA;0;2;0;2;1;1;1;1;0;0;0.0001;Temu;Tech Accessories;STKEVON
08/09/2022; H20 1 year basic plan;WIRLSVS;SA-202280541-WIRLSVS;0.0016;100;57;43;17;26;0.43;26;1.3256;0.57;0.0011;H20;Wireless Service;STKEVON
08/09/2022;LycaMobile  4 Month  7GB;WIRLSVS;SA-202280542-WIRLSVS;0.0016;100;36;64;26;38;0.64;38;0.5625;0.36;0.0017;LycaMobile;Wireless Service;STKEVON
08/09/2022;LycaMobile  4 Month  7GB;WIRLSVS;SA-202280543-WIRLSVS;0.0016;100;36;64;26;38;0.64;38;0.5625;0.36;0.0017;LycaMobile;Wireless Service;STKEVON
08/09/2022;SimpleMobile Phone Bill 3 month 5GB;WIRLSVS;SA-202280544-WIRLSVS;0.0015;96;86;11;4;6;0.1094;6;8.1429;0.8906;0.0003;SimpleMobile;Wireless Service;STKEVON
08/09/2022;UltraMobile 3 month 2 GB;WIRLSVS;SA-202280545-WIRLSVS;0.0009;56;51;5;2;3;0.0893;3;10.2;0.9107;0.0001;UltraMobile;Wireless Service;STKEVON
08/09/2022;Simple Mobile Unlimited Data Phone Bill;WIRLSVS;SA-202280546-WIRLSVS;0.0008;52;46;6;3;4;0.1202;4;7.32;0.8798;0.0002;SimpleMobile;Wireless Service;STKEVON
08/09/2022;LycaMobile  12 GB 3 month;WIRLSVS;SA-202280547-WIRLSVS;0.0014;88;75;13;5;8;0.1532;8;5.5282;0.8468;0.0004;LycaMobile;Wireless Service;STKEVON
08/09/2022;UltraMobile 3 GB 1 month;WIRLSVS;SA-202280548-WIRLSVS;0.0005;28;25;3;1;2;0.1071;2;8.3333;0.8929;0.0001;UltraMobile;Wireless Service;STKEVON
08/09/2022; TCL Phone;NWPHN;SA-202280549-NWPHN;0.0029;179;65;114;46;68;0.6369;68;0.5702;0.3631;0.003;TCL ;Brand New Phone;STKEVON
09/09/2022; LycaMobile Phone Bill 1 Month 12 GB;WIRLSVS;SA-202280550-WIRLSVS;0.0006;35;34;1;0;1;0.0286;1;34;0.9714;0;LycaMobile;Wireless Service;STKEVON
09/09/2022;iPhone 11 Used Phone 128GB;RFBPHN;SA-202280551-RFBPHN;0.0062;390;240;150;60;90;0.3846;90;1.6;0.6154;0.004;Apple;Refurbished Phone or Device;STKEVON
09/09/2022;iphone 13 pro max 256 GB Gold;NWPHN;SA-202280552-NWPHN;0.0207;1300;1199;101;40;61;0.0777;61;11.8713;0.9223;0.0027;Apple;Brand New Phone;STKEVON
09/09/2022;Earphone Bluetooth;TXTA;SA-202280553-TXTA;0.0005;30;10;20;8;12;0.6667;12;0.5;0.3333;0.0005;Temu;Tech Accessories;STKEVON
09/09/2022;Phone Case ;TXTA;SA-202280554-TXTA;0.0002;10;4;6;2;4;0.6;4;0.6667;0.4;0.0002;Castify;Tech Accessories;STKEVON
09/09/2022;WeChat Download Service Fee;SFSV;SA-202280555-SFSV;0.0002;15;0;15;6;9;1;9;0;0;0.0004;EY Cell;Software Service;STKEVON
09/09/2022;iPhone 6s Plus Battery Replacement;DVRP;SA-202280556-DVRP;0.0006;40;15;25;10;15;0.625;15;0.6;0.375;0.0007;InCell ;Device Repair;STKYOSEF
09/09/2022;ipad Front Screen Repair;DVRP;SA-202280557-DVRP;0.0014;85;30;55;22;33;0.6471;33;0.5455;0.3529;0.0015;InCell ;Device Repair;STKYOSEF
09/09/2022;iphone 11 Back Screen Repair;DVRP;SA-202280558-DVRP;0.0011;70;15;55;22;33;0.7857;33;0.2727;0.2143;0.0015;InCell ;Device Repair;STKYOSEF
09/09/2022;iphone 13 pro max back screen ;DVRP;SA-202280559-DVRP;0.0029;180;20;160;64;96;0.8889;96;0.125;0.1111;0.0043;InCell ;Device Repair;STKYOSEF
09/09/2022;UltraMobile 3 month 2 GB;WIRLSVS;SA-202280560-WIRLSVS;0.0009;56;51;5;2;3;0.0893;3;10.2;0.9107;0.0001;UltraMobile;Wireless Service;STKEVON
09/09/2022;Phone Case and Protective Glass;TXTA;SA-202280561-TXTA;0.0002;15;7;8;3;5;0.5333;5;0.875;0.4667;0.0002;Castify;Tech Accessories;STKEVON
09/09/2022;H20 Port In Service;WIRLSVS;SA-202280562-WIRLSVS;0.0005;30;8;23;9;14;0.75;14;0.3333;0.25;0.0006;H20;Wireless Service;STKEVON
09/09/2022;T Mobile ;WIRLSVS;SA-202280563-WIRLSVS;0.0005;30;17;13;5;8;0.4397;8;1.2744;0.5603;0.0004;TMobile;Wireless Service;STKEVON
09/09/2022;UltraMobile 3 Month 2GB;WIRLSVS;SA-202280564-WIRLSVS;0.0009;56;51;5;2;3;0.0893;3;10.2;0.9107;0.0001;UltraMobile;Wireless Service;STKEVON
09/09/2022;iPad Repair Screen Refurbished;DVRP;SA-202280565-DVRP;0.0043;270;120;150;60;90;0.5556;90;0.8;0.4444;0.004;Apple;Device Repair;STKEVON
09/09/2022;UltraMobile 3 Month 2GB;WIRLSVS;SA-202280566-WIRLSVS;0.0009;56;51;5;2;3;0.0893;3;10.2;0.9107;0.0001;UltraMobile;Wireless Service;STKEVON
09/09/2022;LycaMobile Unlimited 4 Month Plan;WIRLSVS;SA-202280567-WIRLSVS;0.0026;160;150;10;4;6;0.0625;6;15;0.9375;0.0003;LycaMobile;Wireless Service;STKEVON
10/09/2022;SimpleMobile Phone Bill 3 month 5GB;WIRLSVS;SA-202280568-WIRLSVS;0.0012;75;67;8;3;5;0.1124;5;7.8968;0.8876;0.0002;SimpleMobile;Wireless Service;STKEVON
10/09/2022;LycaMobile 3 Month  12 GB;WIRLSVS;SA-202280569-WIRLSVS;0.0015;93;87;6;2;4;0.0645;4;14.5;0.9355;0.0002;LycaMobile;Wireless Service;STKEVON
10/09/2022;UltraMobile 2 GB  1 Month;WIRLSVS;SA-202280570-WIRLSVS;0.0003;21;20;1;0;1;0.0476;1;20;0.9524;0;UltraMobile;Wireless Service;STKEVON
10/09/2022;H20 1 Year Phone Basic Plan;WIRLSVS;SA-202280571-WIRLSVS;0.0016;100;57;43;17;26;0.43;26;1.3256;0.57;0.0011;H20;Wireless Service;STKEVON
10/09/2022;IPHONE XS ;RFBPHN;SA-202280572-RFBPHN;0.0064;400;260;140;56;84;0.35;84;1.8571;0.65;0.0037;Apple;Refurbished Phone or Device;STKEVON
10/09/2022;LycaMobile 4 month 7 GB;WIRLSVS;SA-202280573-WIRLSVS;0.0014;90;36;54;22;32;0.6;32;0.6667;0.4;0.0014;LycaMobile;Wireless Service;STKEVON
10/09/2022;Battery Charger 10000 mah;TXTA;SA-202280574-TXTA;0.0006;40;15;25;10;15;0.625;15;0.6;0.375;0.0007;InCell ;Tech Accessories;STKEVON
10/09/2022;Phone Case Protective Glass;TXTA;SA-202280575-TXTA;0.0003;20;7;13;5;8;0.65;8;0.5385;0.35;0.0003;Castify;Tech Accessories;STKEVON
10/09/2022;CellPhone Deep Cleaning;DVRP;SA-202280576-DVRP;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Device Repair;STKEVON
10/09/2022;Charging Cable and Type C Charger;TXTA;SA-202280577-TXTA;0.0007;45;42;3;1;2;0.0564;2;16.7253;0.9436;0.0001;Apple;Tech Accessories;STKEVON
10/09/2022;Type C Earphone;TXTA;SA-202280578-TXTA;0.0002;15;8;7;3;4;0.4667;4;1.1429;0.5333;0.0002;Temu;Tech Accessories;STKEVON
10/09/2022;iPhone 13 Pro Max Front Screen;DVRP;SA-202280579-DVRP;0.0032;200;120;80;32;48;0.4;48;1.5;0.6;0.0021;Apple;Device Repair;STKEVON
10/09/2022;iphone 8 64 GB;RFBPHN;SA-202280580-RFBPHN;0.0032;200;100;100;40;60;0.5;60;1;0.5;0.0027;Apple;Refurbished Phone or Device;STKEVON
10/09/2022;SimpleMobile  Phone Bill 5 GB;WIRLSVS;SA-202280581-WIRLSVS;0.0005;32;29;3;1;2;0.0938;2;9.5;0.8906;0.0001;SimpleMobile;Wireless Service;STKEVON
10/09/2022;UltraMobile 6GB 1 Month;WIRLSVS;SA-202280582-WIRLSVS;0.0005;33;30;3;1;2;0.0909;2;10;0.9091;0.0001;UltraMobile;Wireless Service;STKEVON
10/09/2022;LycaMobile 3 month 12 GB;WIRLSVS;SA-202280583-WIRLSVS;0.0015;93;36;57;23;34;0.6129;34;0.6316;0.3871;0.0015;LycaMobile;Wireless Service;STKEVON
10/09/2022;UltraMobile Unlimited Data Plan ;WIRLSVS;SA-202280584-WIRLSVS;0.0015;92;84;8;3;5;0.087;5;10.5;0.913;0.0002;UltraMobile;Wireless Service;STKEVON
10/09/2022;Charging Cable;TXTA;SA-202280585-TXTA;0.0002;10;5;5;2;3;0.5;3;1;0.5;0.0001;Castify;Tech Accessories;STKEVON
10/09/2022;charging service ;SFSV;SA-202280586-SFSV;0;2;0;2;1;1;1;1;0;0;0.0001;EY Cell;Software Service;STKEVON
11/09/2022;TCL Cell Phone ;NWPHN;SA-202280587-NWPHN;0.0024;150;65;85;34;51;0.5667;51;0.7647;0.4333;0.0023;TCL ;Brand New Phone;STKEVON
11/09/2022;Iphone 11 Front Screen Replacement;DVRP;SA-202280588-DVRP;0.0014;90;40;50;20;30;0.5556;30;0.8;0.4444;0.0013;InCell ;Device Repair;STKYOSEF
11/09/2022;UltraMobile Flex;WIRLSVS;SA-202280589-WIRLSVS;0.0009;55;50;5;2;3;0.0909;3;10;0.9091;0.0001;UltraMobile;Wireless Service;STKEVON
11/09/2022;LycaMobile 6 GB 1 month ;WIRLSVS;SA-202280590-WIRLSVS;0.0005;31;27;4;2;3;0.1445;3;5.9196;0.8555;0.0001;LycaMobile;Wireless Service;STKEVON
11/09/2022;Type C Earphone;TXTA;SA-202280591-TXTA;0.0002;15;8;7;3;4;0.4667;4;1.1429;0.5333;0.0002;Temu;Tech Accessories;STKEVON
11/09/2022;12 Pro Max iPhone Back Screen Repair;DVRP;SA-202280592-DVRP;0.0011;70;20;50;20;30;0.7143;30;0.4;0.2857;0.0013;InCell ;Device Repair;STKYOSEF
11/09/2022;UltraMobile 12 month 250 MB;WIRLSVS;SA-202280593-WIRLSVS;0.0023;144;132;12;5;7;0.0833;7;11;0.9167;0.0003;UltraMobile;Wireless Service;STKEVON
11/09/2022;LycaMobile 2 Month 6GB;WIRLSVS;SA-202280594-WIRLSVS;0.0009;58;51;7;3;4;0.1207;4;7.2857;0.8793;0.0002;LycaMobile;Wireless Service;STKEVON
11/09/2022;LycaMobile  3 month 2 GB;WIRLSVS;SA-202280595-WIRLSVS;0.001;63;51;12;5;7;0.1905;7;4.25;0.8095;0.0003;LycaMobile;Wireless Service;STKEVON
11/09/2022;LycaMobile 3 month  2 GB;WIRLSVS;SA-202280596-WIRLSVS;0.001;60;51;9;4;5;0.15;5;5.6667;0.85;0.0002;LycaMobile;Wireless Service;STKEVON
11/09/2022;UltraMobile Phone Bill;WIRLSVS;SA-202280597-WIRLSVS;0.0007;45;40;5;2;3;0.1111;3;8;0.8889;0.0001;UltraMobile;Wireless Service;STKEVON
11/09/2022;12 Pro Max Screen, Charging Port, Phone Case;DVRP;SA-202280598-DVRP;0.0049;310;125;185;74;111;0.5968;111;0.6757;0.4032;0.0049;InCell ;Device Repair;STKYOSEF
11/09/2022;Samsung Cell Phone 128 GB ;NWPHN;SA-202280599-NWPHN;0.0076;479;290;189;76;113;0.3946;113;1.5344;0.6054;0.005;Samsung;Brand New Phone;STKEVON
11/09/2022;Phone Case ;TXTA;SA-202280600-TXTA;0.0002;10;4;6;2;4;0.6;4;0.6667;0.4;0.0002;Castify;Tech Accessories;STKEVON
11/09/2022;iphone 7 plus charging port;DVRP;SA-202280601-DVRP;0.0008;50;20;30;12;18;0.6;18;0.6667;0.4;0.0008;InCell ;Device Repair;STKYOSEF
11/09/2022;LycaMobile 4 month 7GB;WIRLSVS;SA-202280602-WIRLSVS;0.0016;100;36;64;26;38;0.64;38;0.5625;0.36;0.0017;LycaMobile;Wireless Service;STKEVON
11/09/2022;Lyca $33, 2 month, 12 GB;WIRLSVS;SA-202280603-WIRLSVS;0.0011;66;47;19;8;11;0.2879;11;2.4737;0.7121;0.0005;LycaMobile;Wireless Service;STKEVON
11/09/2022;H20 $150, 3 MONTH;WIRLSVS;SA-202280604-WIRLSVS;0.0024;150;104;47;19;28;0.31;28;2.2258;0.69;0.0012;H20;Wireless Service;STKEVON
11/09/2022;Transparent Phone Case;TXTA;SA-202280605-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKEVON
11/09/2022;iphone  11. 128 GB;RFBPHN;SA-202280606-RFBPHN;0.0064;400;325;75;30;45;0.1875;45;4.3333;0.8125;0.002;Apple;Refurbished Phone or Device;STKEVON
11/09/2022;UltraMobile 12 month 250 MB;WIRLSVS;SA-202280607-WIRLSVS;0.0023;144;132;12;5;7;0.0833;7;11;0.9167;0.0003;UltraMobile;Wireless Service;STKEVON
11/09/2022;H20 1 year 12 GB National Plan;WIRLSVS;SA-202280608-WIRLSVS;0.0046;290;270;20;8;12;0.069;12;13.5;0.931;0.0005;H20;Wireless Service;STKEVON
11/09/2022; H20 1 year 3 GB;WIRLSVS;SA-202280609-WIRLSVS;0.0029;180;150;30;12;18;0.1667;18;5;0.8333;0.0008;H20;Wireless Service;STKEVON
11/09/2022;iphone 13 pro max Back Screen Repair;DVRP;SA-202280610-DVRP;0.0013;80;15;65;26;39;0.8125;39;0.2308;0.1875;0.0017;InCell ;Device Repair;STKEVON
11/09/2022;3 Feet Charging Cable Apple Original;TXTA;SA-202280611-TXTA;0.0004;25;21;4;2;2;0.16;2;5.25;0.84;0.0001;Apple;Tech Accessories;STKEVON
12/09/2022;LycaMobile 1 month Unlimited Plan Activision;WIRLSVS;SA-202280612-WIRLSVS;0.0008;51;25;26;10;16;0.5098;16;0.9423;0.4804;0.0007;LycaMobile;Wireless Service;STKEVON
12/09/2022;LycaMobile 3 month 3 GB ;WIRLSVS;SA-202280613-WIRLSVS;0.0011;70;57;13;5;8;0.1857;8;4.3846;0.8143;0.0003;LycaMobile;Wireless Service;STKEVON
12/09/2022;Screen Protective Glass;TXTA;SA-202280614-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKEVON
12/09/2022;iphone 128 GB CellPhone;RFBPHN;SA-202280615-RFBPHN;0.0032;200;130;70;28;42;0.35;42;1.8571;0.65;0.0019;Apple;Refurbished Phone or Device;STKEVON
12/09/2022;LycaMobile 2 GB Phone Bill Plan;WIRLSVS;SA-202280616-WIRLSVS;0.0003;21;19;2;1;1;0.0952;1;9.31;0.8867;0.0001;LycaMobile;Wireless Service;STKEVON
12/09/2022;iPhone 11 Screen Repair;DVRP;SA-202280617-DVRP;0.0013;80;40;40;16;24;0.5;24;1;0.5;0.0011;InCell ;Device Repair;STKEVON
12/09/2022;Protective Glass;TXTA;SA-202280618-TXTA;0.0001;5;1;4;2;2;0.8;2;0.25;0.2;0.0001;Castify;Tech Accessories;STKEVON
12/09/2022;iphone7  used CellPhone;RFBPHN;SA-202280619-RFBPHN;0.0032;200;80;120;48;72;0.6;72;0.6667;0.4;0.0032;Apple;Refurbished Phone or Device;STKEVON
12/09/2022;iphone 7 plus;RFBPHN;SA-202280620-RFBPHN;0.0032;200;130;70;28;42;0.35;42;1.8571;0.65;0.0019;Apple;Refurbished Phone or Device;STKEVON
12/09/2022;LycaMobile  2GB  ;WIRLSVS;SA-202280621-WIRLSVS;0.0003;21;19;2;1;1;0.0952;1;9.31;0.8867;0.0001;LycaMobile;Wireless Service;STKEVON
12/09/2022;LycaMobile  3 GB 1 month;WIRLSVS;SA-202280622-WIRLSVS;0.0004;25;23;2;1;1;0.08;1;11.5;0.92;0.0001;LycaMobile;Wireless Service;STKEVON
12/09/2022;LycaMobile 3 month 2GB;WIRLSVS;SA-202280623-WIRLSVS;0.0009;56;51;5;2;3;0.0893;3;10.2;0.9107;0.0001;LycaMobile;Wireless Service;STKEVON
12/09/2022;LycaMobile 1 month 6 GB;WIRLSVS;SA-202280624-WIRLSVS;0.0005;32;28;4;2;3;0.14;3;6.1429;0.86;0.0001;LycaMobile;Wireless Service;STKEVON
12/09/2022;LycaMobile 1 month 12 GB;WIRLSVS;SA-202280625-WIRLSVS;0.0006;35;34;1;0;1;0.0286;1;34;0.9714;0;LycaMobile;Wireless Service;STKEVON
13/09/2022;H20 1 year basic plan;WIRLSVS;SA-202280626-WIRLSVS;0.0016;100;57;43;17;26;0.43;26;1.3256;0.57;0.0011;H20;Wireless Service;STKEVON
13/09/2022;12 Pro Max Screen ;DVRP;SA-202280627-DVRP;0.0024;150;100;50;20;30;0.3333;30;2;0.6667;0.0013;InCell ;Device Repair;STKEVON
13/09/2022;iphone xs max Screen Repair;DVRP;SA-202280628-DVRP;0.0014;90;40;50;20;30;0.5556;30;0.8;0.4444;0.0013;InCell ;Device Repair;STKYOSEF
13/09/2022;iphone xs max  Screen Repair;DVRP;SA-202280629-DVRP;0.0014;90;40;50;20;30;0.5556;30;0.8;0.4444;0.0013;InCell ;Device Repair;STKYOSEF
13/09/2022;8 plus  Charging Port;DVRP;SA-202280630-DVRP;0.0006;40;20;20;8;12;0.5;12;1;0.5;0.0005;InCell ;Device Repair;STKYOSEF
13/09/2022;File Transfer Service;SFSV;SA-202280631-SFSV;0.0002;15;0;15;6;9;1;9;0;0;0.0004;EY Cell;Software Service;STKEVON
13/09/2022;Phone Case Protective Glass;SFSV;SA-202280632-SFSV;0.0002;15;7;8;3;5;0.5333;5;0.875;0.4667;0.0002;InCell ;Software Service;STKYOSEF
13/09/2022;6s Battery Replacement;DVRP;SA-202280633-DVRP;0.0006;35;10;25;10;15;0.7143;15;0.4;0.2857;0.0007;InCell ;Device Repair;STKYOSEF
13/09/2022;LycaMobile 4 month 3 GB Rrepaid;WIRLSVS;SA-202280634-WIRLSVS;0.0016;100;32;68;27;41;0.68;41;0.4706;0.32;0.0018;LycaMobile;Wireless Service;STKEVON
13/09/2022;Port In Service LycaMobile 6 month;WIRLSVS;SA-202280635-WIRLSVS;0.0034;213;180;33;13;20;0.1549;20;5.4545;0.8451;0.0009;LycaMobile;Wireless Service;STKEVON
13/09/2022;6s Plus Battery Replacement;WIRLSVS;SA-202280636-WIRLSVS;0.0006;35;15;20;8;12;0.5714;12;0.75;0.4286;0.0005;InCell ;Wireless Service;STKEVON
13/09/2022;Ultra Flex 4 month;WIRLSVS;SA-202280637-WIRLSVS;0.0009;55;51;4;2;2;0.0727;2;12.75;0.9273;0.0001;UltraMobile;Wireless Service;STKEVON
13/09/2022;Protective Glass;TXTA;SA-202280638-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;InCell ;Tech Accessories;STKEVON
13/09/2022;iphone Xr;RFBPHN;SA-202280639-RFBPHN;0.0056;350;220;130;52;78;0.3714;78;1.6923;0.6286;0.0035;Apple;Refurbished Phone or Device;STKEVON
14/09/2022;iPHONE 13 BLACK 128GB ;NWPHN;SA-202280640-NWPHN;0.0131;820;745;75;30;45;0.0915;45;9.9333;0.9085;0.002;Apple;Brand New Phone;STKEVON
14/09/2022;LycaMobile Unlimited 7 Month;WIRLSVS;SA-202280641-WIRLSVS;0.0043;270;188;82;33;49;0.3037;49;2.2927;0.6963;0.0022;LycaMobile;Wireless Service;STKEVON
14/09/2022;LycaMobile 3 month 12 GB;WIRLSVS;SA-202280642-WIRLSVS;0.0014;88;75;13;5;8;0.1477;8;5.7323;0.8468;0.0003;LycaMobile;Wireless Service;STKEVON
14/09/2022;H20   4 month  6 GB;WIRLSVS;SA-202280643-WIRLSVS;0.0015;95;30;65;26;39;0.6842;39;0.4615;0.3158;0.0017;H20;Wireless Service;STKEVON
14/09/2022;UltraMobile 4 month Flex;WIRLSVS;SA-202280644-WIRLSVS;0.0009;55;51;4;2;2;0.0727;2;12.75;0.9273;0.0001;UltraMobile;Wireless Service;STKEVON
14/09/2022;LycaMobile 1 month 15 GB;WIRLSVS;SA-202280645-WIRLSVS;0.0007;41;37;4;2;3;0.1093;3;8.1518;0.8907;0.0001;LycaMobile;Wireless Service;STKEVON
14/09/2022;Phone Case and Protective Glass;TXTA;SA-202280646-TXTA;0.0003;20;6;14;6;8;0.7;8;0.4286;0.3;0.0004;InCell ;Tech Accessories;STKEVON
14/09/2022;ipad Protective Glass;TXTA;SA-202280647-TXTA;0.0003;16;5;11;4;7;0.6875;7;0.4545;0.3125;0.0003;Temu;Tech Accessories;STKEVON
14/09/2022;iPhone XR battery replacement;DVRP;SA-202280648-DVRP;0.0022;140;60;80;32;48;0.5714;48;0.75;0.4286;0.0021;InCell ;Device Repair;STKEVON
14/09/2022;iphone 8 Screen Replacement;DVRP;SA-202280649-DVRP;0.0009;55;15;40;16;24;0.7273;24;0.375;0.2727;0.0011;InCell ;Device Repair;STKYOSEF
14/09/2022;LycaMobile 1 month unlimited plan activision;WIRLSVS;SA-202280650-WIRLSVS;0.001;61;51;10;4;6;0.1639;6;5.1;0.8361;0.0003;LycaMobile;Wireless Service;STKEVON
14/09/2022;LycaMobile 1 month 2 GB Phone Bill;WIRLSVS;SA-202280651-WIRLSVS;0.0004;22;19;3;1;2;0.1364;2;6.2067;0.8464;0.0001;LycaMobile;Wireless Service;STKEVON
14/09/2022;LycaMobile Unlimited Plan 1 month;WIRLSVS;SA-202280652-WIRLSVS;0.001;61;34;27;11;16;0.4497;16;1.2238;0.5503;0.0007;LycaMobile;Wireless Service;STKEVON
14/09/2022;Windows PC file transfer set up;SFSV;SA-202280653-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKYOSEF
14/09/2022;Apple ID Registration and File Transfer Service Fee;SFSV;SA-202280654-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKYOSEF
14/09/2022;Phone case and protective screen;TXTA;SA-202280655-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
15/09/2022;T Mobile 6 month unlimited plan;WIRLSVS;SA-202280656-WIRLSVS;0.0043;270;231;39;16;23;0.1444;23;5.9231;0.8556;0.001;TMobile;Wireless Service;STKEVON
15/09/2022;ipad 10.2 inch protective case;TXTA;SA-202280657-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
15/09/2022;ipad 10.2 Inch protective case;TXTA;SA-202280658-TXTA;0.0004;25;10;15;6;9;0.6;9;0.6667;0.4;0.0004;Castify;Tech Accessories;STKEVON
15/09/2022;Apple Type C Charger;TXTA;SA-202280659-TXTA;0.0004;25;22;3;1;2;0.12;2;7.3333;0.88;0.0001;Apple;Tech Accessories;STKEVON
15/09/2022;ipad Air 2 Battery Replacement;DVRP;SA-202280660-DVRP;0.001;60;20;40;16;24;0.6667;24;0.5;0.3333;0.0011;InCell ;Device Repair;STKYOSEF
15/09/2022;T Mobile  Unlimited Data Plan;WIRLSVS;SA-202280661-WIRLSVS;0.0008;50;21;29;12;18;0.585;18;0.7094;0.415;0.0008;TMobile;Wireless Service;STKEVON
15/09/2022;LycaMobile 1 Month 6 GB ;WIRLSVS;SA-202280662-WIRLSVS;0.0005;32;15;17;7;10;0.5313;10;0.8835;0.4694;0.0005;LycaMobile;Wireless Service;STKEVON
15/09/2022;UltraMobile Data Plan Serice Fee 1GB;WIRLSVS;SA-202280663-WIRLSVS;0.0002;10;0;10;4;6;1;6;0;0;0.0003;UltraMobile;Wireless Service;STKEVON
15/09/2022;LycaMobile  6 month 250 MB;WIRLSVS;SA-202280664-WIRLSVS;0.0013;79;72;6;2;4;0.0759;4;12;0.9114;0.0002;LycaMobile;Wireless Service;STKEVON
16/09/2022;H20  Basic Plan 1 Year;WIRLSVS;SA-202280665-WIRLSVS;0.0016;100;57;43;17;26;0.43;26;1.3256;0.57;0.0011;H20;Wireless Service;STKEVON
16/09/2022;Phone Case ;TXTA;SA-202280666-TXTA;0.0003;20;8;12;5;7;0.6;7;0.6667;0.4;0.0003;Castify;Tech Accessories;STKEVON
16/09/2022;Transparent Phone Case;TXTA;SA-202280667-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKEVON
16/09/2022;LycaMobile 1 month 2 GB Phone Bill;WIRLSVS;SA-202280668-WIRLSVS;0.0003;21;19;2;1;1;0.0952;1;9.31;0.8867;0.0001;LycaMobile;Wireless Service;STKEVON
16/09/2022;LycaMobile 5 GB Data Package;WIRLSVS;SA-202280669-WIRLSVS;0.0002;12;10;2;1;1;0.1667;1;5;0.8333;0.0001;LycaMobile;Wireless Service;STKEVON
16/09/2022;2 cellphone protective glass;TXTA;SA-202280670-TXTA;0.0003;20;4;16;6;10;0.8;10;0.25;0.2;0.0004;Castify;Tech Accessories;STKEVON
16/09/2022;iPhone 7 Plus Battery Replacement;DVRP;SA-202280671-DVRP;0.0005;30;10;20;8;12;0.6667;12;0.5;0.3333;0.0005;InCell ;Device Repair;STKEVON
16/09/2022;LycaMobile 3 Month Unlimited Phone Bill;WIRLSVS;SA-202280672-WIRLSVS;0.0027;166;138;28;11;17;0.1687;17;4.9286;0.8313;0.0007;LycaMobile;Wireless Service;STKEVON
16/09/2022;Phone Case ;TXTA;SA-202280673-TXTA;0.0003;20;6;14;6;8;0.7;8;0.4286;0.3;0.0004;Castify;Tech Accessories;STKEVON
16/09/2022;iphone 14 phone case;TXTA;SA-202280674-TXTA;0.0003;20;4;15;6;9;0.75;9;0.2667;0.2;0.0004;Amazon;Tech Accessories;STKEVON
16/09/2022;iphone 13 phone case;TXTA;SA-202280675-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Amazon;Tech Accessories;STKEVON
